Identifier,TypeID,Type,Package,Class,Member,Feature,Is_fprivate?,Is_inferred?,Parent_features,Is_terminal?,Is_hook?,Inferences
mixin.AstOptNode.compose(AstNode etree; JTSParseTree base; JTSParseTree ext),4,Method,mixin,AstOptNode,compose(AstNode etree; JTSParseTree base; JTSParseTree ext),KERNEL,FALSE,FALSE,,TRUE,TRUE,mixin.AstOptNode.compose(AstNode etree; JTSParseTree base; JTSParseTree ext) is hook because calls element(s) classified in future features   
mixin.AstOptNode.findToken(),4,Method,mixin,AstOptNode,findToken(),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstOptNode.mangleLocalIds(int stage),4,Method,mixin,AstOptNode,mangleLocalIds(int stage),LOCALID,TRUE,TRUE,,TRUE,FALSE,mixin.AstOptNode.mangleLocalIds(int stage) calls fprivate mixin.AstNode.mangleLocalIds(int stage) THEN it also belongs to LOCALID   
mixin.AstOptNode.prepare(JTSParseTree t),4,Method,mixin,AstOptNode,prepare(JTSParseTree t),KERNEL,FALSE,FALSE,,TRUE,TRUE,mixin.AstOptNode.prepare(JTSParseTree t) is hook because calls element(s) classified in future features   
mixin.AstOptNode.print(),4,Method,mixin,AstOptNode,print(),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstOptNode.print(AstProperties props),4,Method,mixin,AstOptNode,print(AstProperties props),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstOptNode.printorder(),4,Method,mixin,AstOptNode,printorder(),SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.AstOptNode.reduce2java(AstProperties props),4,Method,mixin,AstOptNode,reduce2java(AstProperties props),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstOptNode.setSource(String s),4,Method,mixin,AstOptNode,setSource(String s),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstOptNode.AstOptNode(),5,Constructor,mixin,AstOptNode,AstOptNode(),KERNEL,FALSE,TRUE,,TRUE,TRUE,mixin.AstOptNode.AstOptNode() calls fprivate mixin.AstOptNode.setParms(AstNode child) THEN it also belongs to SYNTAX   mixin.AstOptNode.AstOptNode() is hook because calls element(s) classified in future features   
mixin.StrEscape.ARG_LENGTH,3,Field,mixin,StrEscape,ARG_LENGTH,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.StrEscape.TOK_LENGTH,3,Field,mixin,StrEscape,TOK_LENGTH,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.StrEscape.getAST_Exp(),4,Method,mixin,StrEscape,getAST_Exp(),SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.StrEscape.getSTR_ESCAPE(),4,Method,mixin,StrEscape,getSTR_ESCAPE(),SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.StrEscape.printorder(),4,Method,mixin,StrEscape,printorder(),SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.StrEscape.checkForErrors(int stage; String file),4,Method,mixin,StrEscape,checkForErrors(int stage; String file),COMMONERROR,FALSE,FALSE,,TRUE,FALSE,
mixin.StrEscape.mangleLocalIds(int stage),4,Method,mixin,StrEscape,mangleLocalIds(int stage),LOCALID,TRUE,FALSE,,TRUE,FALSE,
mixin.AST_StmtElem.getBlockStatement(),4,Method,mixin,AST_StmtElem,getBlockStatement(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_StmtElem.getBlockStatement() is a child of mixin.AST_StmtElem THEN it also is fprivate of SYNTAX   
mixin.MoreAddExprElem.getAdEBody(),4,Method,mixin,MoreAddExprElem,getAdEBody(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.MoreAddExprElem.getAdEBody() calls fprivate mixin.AdEBody THEN it also belongs to SYNTAX   
mixin.PPQualName.ARG_LENGTH,3,Field,mixin,PPQualName,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PPQualName.ARG_LENGTH is a child of mixin.PPQualName THEN it also is fprivate of SYNTAX   
mixin.PPQualName.TOK_LENGTH,3,Field,mixin,PPQualName,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PPQualName.TOK_LENGTH is a child of mixin.PPQualName THEN it also is fprivate of SYNTAX   
mixin.PPQualName.getAST_QualifiedName(),4,Method,mixin,PPQualName,getAST_QualifiedName(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PPQualName.getAST_QualifiedName() is a child of mixin.PPQualName THEN it also is fprivate of SYNTAX   
mixin.PPQualName.printorder(),4,Method,mixin,PPQualName,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PPQualName.printorder() is a child of mixin.PPQualName THEN it also is fprivate of SYNTAX   
mixin.MinusMinus2.ARG_LENGTH,3,Field,mixin,MinusMinus2,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.MinusMinus2.ARG_LENGTH is a child of mixin.MinusMinus2 THEN it also is fprivate of SYNTAX   
mixin.MinusMinus2.TOK_LENGTH,3,Field,mixin,MinusMinus2,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.MinusMinus2.TOK_LENGTH is a child of mixin.MinusMinus2 THEN it also is fprivate of SYNTAX   
mixin.MinusMinus2.printorder(),4,Method,mixin,MinusMinus2,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.MinusMinus2.printorder() is a child of mixin.MinusMinus2 THEN it also is fprivate of SYNTAX   
mixin.ContinueStm.ARG_LENGTH,3,Field,mixin,ContinueStm,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ContinueStm.ARG_LENGTH is a child of mixin.ContinueStm THEN it also is fprivate of SYNTAX   
mixin.ContinueStm.TOK_LENGTH,3,Field,mixin,ContinueStm,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ContinueStm.TOK_LENGTH is a child of mixin.ContinueStm THEN it also is fprivate of SYNTAX   
mixin.ContinueStm.getQName(),4,Method,mixin,ContinueStm,getQName(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ContinueStm.getQName() is a child of mixin.ContinueStm THEN it also is fprivate of SYNTAX   
mixin.ContinueStm.printorder(),4,Method,mixin,ContinueStm,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ContinueStm.printorder() is a child of mixin.ContinueStm THEN it also is fprivate of SYNTAX   
mixin.UmodClassExt.prepareReplace(JTSParseTree t),4,Method,mixin,UmodClassExt,prepareReplace(JTSParseTree t),SYNTAX,FALSE,TRUE,,TRUE,TRUE,mixin.UmodClassExt.prepareReplace(JTSParseTree t) calls fprivate mixin.ClassBody THEN it also belongs to SYNTAX   mixin.UmodClassExt.prepareReplace(JTSParseTree t) is hook because calls element(s) classified in future features   
mixin.UmodClassExt.ARG_LENGTH,3,Field,mixin,UmodClassExt,ARG_LENGTH,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.UmodClassExt.TOK_LENGTH,3,Field,mixin,UmodClassExt,TOK_LENGTH,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.UmodClassExt.getClassBody(),4,Method,mixin,UmodClassExt,getClassBody(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.UmodClassExt.getClassBody() calls fprivate mixin.ClassBody THEN it also belongs to SYNTAX   
mixin.UmodClassExt.getImplementsClause(),4,Method,mixin,UmodClassExt,getImplementsClause(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.UmodClassExt.getImplementsClause() calls fprivate mixin.ImplementsClause THEN it also belongs to SYNTAX   
mixin.UmodClassExt.getQName(),4,Method,mixin,UmodClassExt,getQName(),SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.UmodClassExt.printorder(),4,Method,mixin,UmodClassExt,printorder(),SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.PackStm.ARG_LENGTH,3,Field,mixin,PackStm,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PackStm.ARG_LENGTH is a child of mixin.PackStm THEN it also is fprivate of SYNTAX   
mixin.PackStm.TOK_LENGTH,3,Field,mixin,PackStm,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PackStm.TOK_LENGTH is a child of mixin.PackStm THEN it also is fprivate of SYNTAX   
mixin.PackStm.getAST_QualifiedName(),4,Method,mixin,PackStm,getAST_QualifiedName(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PackStm.getAST_QualifiedName() is a child of mixin.PackStm THEN it also is fprivate of SYNTAX   
mixin.PackStm.printorder(),4,Method,mixin,PackStm,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PackStm.printorder() is a child of mixin.PackStm THEN it also is fprivate of SYNTAX   
mixin.UmInterDecl.ARG_LENGTH,3,Field,mixin,UmInterDecl,ARG_LENGTH,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.UmInterDecl.TOK_LENGTH,3,Field,mixin,UmInterDecl,TOK_LENGTH,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.UmInterDecl.getIntExtClause(),4,Method,mixin,UmInterDecl,getIntExtClause(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.UmInterDecl.getIntExtClause() calls fprivate mixin.IntExtClause THEN it also belongs to SYNTAX   
mixin.UmInterDecl.getInterfaceMemberDeclarations(),4,Method,mixin,UmInterDecl,getInterfaceMemberDeclarations(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.UmInterDecl.getInterfaceMemberDeclarations() calls fprivate mixin.InterfaceMemberDeclarations THEN it also belongs to SYNTAX   
mixin.UmInterDecl.getQName(),4,Method,mixin,UmInterDecl,getQName(),SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.UmInterDecl.printorder(),4,Method,mixin,UmInterDecl,printorder(),SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.UmInterDecl.extensionOf(String name),4,Method,mixin,UmInterDecl,extensionOf(String name),SYNTAX,FALSE,TRUE,,TRUE,TRUE,mixin.UmInterDecl.extensionOf(String name) calls fprivate mixin.IntExtClauseC THEN it also belongs to SYNTAX   mixin.UmInterDecl.extensionOf(String name) is hook because calls element(s) classified in future features   Hook mixin.UmInterDecl.extensionOf(String name) calls fprivate elements information about its feature to be determined.   mixin.UmInterDecl.extensionOf(String name) belongs to SYNTAX because of its bounds.   
mixin.UmInterDecl.getAndMangleName(),4,Method,mixin,UmInterDecl,getAndMangleName(),MIXINBASE,FALSE,FALSE,,TRUE,FALSE,
mixin.UmInterDecl.getName(),4,Method,mixin,UmInterDecl,getName(),JAVA,FALSE,FALSE,,TRUE,FALSE,
mixin.UmInterDecl.setName(String name),4,Method,mixin,UmInterDecl,setName(String name),JAVA,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_VarDecl.MakeAST(String in),4,Method,mixin,AST_VarDecl,MakeAST(String in),STRINGAST,TRUE,TRUE,,TRUE,FALSE,mixin.AST_VarDecl.MakeAST(String in) calls fprivate mixin.ParseException THEN it also belongs to KERNEL   
mixin.LongTyp.ARG_LENGTH,3,Field,mixin,LongTyp,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.LongTyp.ARG_LENGTH is a child of mixin.LongTyp THEN it also is fprivate of SYNTAX   
mixin.LongTyp.TOK_LENGTH,3,Field,mixin,LongTyp,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.LongTyp.TOK_LENGTH is a child of mixin.LongTyp THEN it also is fprivate of SYNTAX   
mixin.LongTyp.printorder(),4,Method,mixin,LongTyp,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.LongTyp.printorder() is a child of mixin.LongTyp THEN it also is fprivate of SYNTAX   
mixin.LShift.ARG_LENGTH,3,Field,mixin,LShift,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.LShift.ARG_LENGTH is a child of mixin.LShift THEN it also is fprivate of SYNTAX   
mixin.LShift.TOK_LENGTH,3,Field,mixin,LShift,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.LShift.TOK_LENGTH is a child of mixin.LShift THEN it also is fprivate of SYNTAX   
mixin.LShift.printorder(),4,Method,mixin,LShift,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.LShift.printorder() is a child of mixin.LShift THEN it also is fprivate of SYNTAX   
mixin.PlusPlus.ARG_LENGTH,3,Field,mixin,PlusPlus,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PlusPlus.ARG_LENGTH is a child of mixin.PlusPlus THEN it also is fprivate of SYNTAX   
mixin.PlusPlus.TOK_LENGTH,3,Field,mixin,PlusPlus,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PlusPlus.TOK_LENGTH is a child of mixin.PlusPlus THEN it also is fprivate of SYNTAX   
mixin.PlusPlus.printorder(),4,Method,mixin,PlusPlus,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PlusPlus.printorder() is a child of mixin.PlusPlus THEN it also is fprivate of SYNTAX   
mixin.CharTyp.ARG_LENGTH,3,Field,mixin,CharTyp,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.CharTyp.ARG_LENGTH is a child of mixin.CharTyp THEN it also is fprivate of SYNTAX   
mixin.CharTyp.TOK_LENGTH,3,Field,mixin,CharTyp,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.CharTyp.TOK_LENGTH is a child of mixin.CharTyp THEN it also is fprivate of SYNTAX   
mixin.CharTyp.printorder(),4,Method,mixin,CharTyp,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.CharTyp.printorder() is a child of mixin.CharTyp THEN it also is fprivate of SYNTAX   
mixin.AST_ClassElem.getTypeDeclaration(),4,Method,mixin,AST_ClassElem,getTypeDeclaration(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ClassElem.getTypeDeclaration() is a child of mixin.AST_ClassElem THEN it also is fprivate of SYNTAX   
mixin.Neq.ARG_LENGTH,3,Field,mixin,Neq,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Neq.ARG_LENGTH is a child of mixin.Neq THEN it also is fprivate of SYNTAX   
mixin.Neq.TOK_LENGTH,3,Field,mixin,Neq,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Neq.TOK_LENGTH is a child of mixin.Neq THEN it also is fprivate of SYNTAX   
mixin.Neq.printorder(),4,Method,mixin,Neq,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Neq.printorder() is a child of mixin.Neq THEN it also is fprivate of SYNTAX   
mixin.CatEscape.ARG_LENGTH,3,Field,mixin,CatEscape,ARG_LENGTH,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.CatEscape.TOK_LENGTH,3,Field,mixin,CatEscape,TOK_LENGTH,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.CatEscape.getAST_Exp(),4,Method,mixin,CatEscape,getAST_Exp(),SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.CatEscape.getCAT_ESCAPE(),4,Method,mixin,CatEscape,getCAT_ESCAPE(),SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.CatEscape.printorder(),4,Method,mixin,CatEscape,printorder(),SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.CatEscape.checkForErrors(int stage; String file),4,Method,mixin,CatEscape,checkForErrors(int stage; String file),COMMONERROR,FALSE,FALSE,,TRUE,FALSE,
mixin.CatEscape.mangleLocalIds(int stage),4,Method,mixin,CatEscape,mangleLocalIds(int stage),LOCALID,TRUE,FALSE,,TRUE,FALSE,
mixin.AST_ClassC.ARG_LENGTH,3,Field,mixin,AST_ClassC,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ClassC.ARG_LENGTH is a child of mixin.AST_ClassC THEN it also is fprivate of SYNTAX   
mixin.AST_ClassC.TOK_LENGTH,3,Field,mixin,AST_ClassC,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ClassC.TOK_LENGTH is a child of mixin.AST_ClassC THEN it also is fprivate of SYNTAX   
mixin.AST_ClassC.getAST_Class(),4,Method,mixin,AST_ClassC,getAST_Class(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ClassC.getAST_Class() is a child of mixin.AST_ClassC THEN it also is fprivate of SYNTAX   
mixin.AST_ClassC.getCLS_BEGIN(),4,Method,mixin,AST_ClassC,getCLS_BEGIN(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ClassC.getCLS_BEGIN() is a child of mixin.AST_ClassC THEN it also is fprivate of SYNTAX   
mixin.AST_ClassC.getCLS_END(),4,Method,mixin,AST_ClassC,getCLS_END(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ClassC.getCLS_END() is a child of mixin.AST_ClassC THEN it also is fprivate of SYNTAX   
mixin.AST_ClassC.printorder(),4,Method,mixin,AST_ClassC,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ClassC.printorder() is a child of mixin.AST_ClassC THEN it also is fprivate of SYNTAX   
mixin.Main.instance,3,Field,mixin,Main,instance,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.layerID_Counter,3,Field,mixin,Main,layerID_Counter,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.switches,3,Field,mixin,Main,switches,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.posArgs,3,Field,mixin,Main,posArgs,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.packageName,3,Field,mixin,Main,packageName,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.extraArgs,3,Field,mixin,Main,extraArgs,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.baseURI,3,Field,mixin,Main,baseURI,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.setBaseURI(String fileName),4,Method,mixin,Main,setBaseURI(String fileName),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.uri2file(String uriName),4,Method,mixin,Main,uri2file(String uriName),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.modelDirectory,3,Field,mixin,Main,modelDirectory,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.getModelDirectory(),4,Method,mixin,Main,getModelDirectory(),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.setModelDirectory(String baseName),4,Method,mixin,Main,setModelDirectory(String baseName),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.getPackageName(),4,Method,mixin,Main,getPackageName(),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.packName,3,Field,mixin,Main,packName,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.parseArgs(String[] args),4,Method,mixin,Main,parseArgs(String[] args),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.usage(),4,Method,mixin,Main,usage(),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.initialize(),4,Method,mixin,Main,initialize(),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.argInquire$$kernel(int _layer),4,Method,mixin,Main,argInquire$$kernel(int _layer),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.switchRegister(Switch sw),4,Method,mixin,Main,switchRegister(Switch sw),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.nextLayer(),4,Method,mixin,Main,nextLayer(),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.posArgRegister(PositionalArg parg),4,Method,mixin,Main,posArgRegister(PositionalArg parg),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.driver$$kernel(ArgList arguments),4,Method,mixin,Main,driver$$kernel(ArgList arguments),KERNEL,TRUE,TRUE,,TRUE,FALSE,mixin.Main.driver$$kernel(ArgList arguments) calls fprivate mixin.Main.createAST(ArgList argObjects) THEN it also belongs to KERNEL   
mixin.Main.createAST(ArgList argObjects),4,Method,mixin,Main,createAST(ArgList argObjects),KERNEL,TRUE,TRUE,,TRUE,FALSE,mixin.Main.createAST(ArgList argObjects) calls fprivate mixin.ParseException THEN it also belongs to KERNEL   
mixin.Main.reduceAST(ArgList argObjects; AstNode ast),4,Method,mixin,Main,reduceAST(ArgList argObjects; AstNode ast),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.outputAST(ArgList argObjects; AstNode ast),4,Method,mixin,Main,outputAST(ArgList argObjects; AstNode ast),KERNEL,TRUE,TRUE,,TRUE,FALSE,mixin.Main.outputAST(ArgList argObjects; AstNode ast) calls fprivate mixin.Main.directoryPath(String path) THEN it also belongs to KERNEL   
mixin.Main.outputAST$$kernel(ArgList argObjects; AstNode ast),4,Method,mixin,Main,outputAST$$kernel(ArgList argObjects; AstNode ast),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.cleanUp(),4,Method,mixin,Main,cleanUp(),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.SOURCE_FILE,3,Field,mixin,Main,SOURCE_FILE,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.instanceArgs,3,Field,mixin,Main,instanceArgs,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.sourceFile,3,Field,mixin,Main,sourceFile,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.myLayerID,3,Field,mixin,Main,myLayerID,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.verbose,3,Field,mixin,Main,verbose,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.filesProcessed,3,Field,mixin,Main,filesProcessed,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.currentOutputFileName,3,Field,mixin,Main,currentOutputFileName,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.directoryPath(String path),4,Method,mixin,Main,directoryPath(String path),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.driver(ArgList args),4,Method,mixin,Main,driver(ArgList args),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.processing(String label; String fileName),4,Method,mixin,Main,processing(String label; String fileName),KERNEL,TRUE,TRUE,,TRUE,FALSE,mixin.Main.processing(String label; String fileName) calls fprivate mixin.Main.driver$$kernel(ArgList arguments) THEN it also belongs to KERNEL   
mixin.Main.argInquire(int _layer),4,Method,mixin,Main,argInquire(int _layer),KERNEL,TRUE,TRUE,,TRUE,FALSE,mixin.Main.argInquire(int _layer) calls fprivate mixin.Main.argInquire$$kernel(int _layer) THEN it also belongs to KERNEL   
mixin.Main.toolname,3,Field,mixin,Main,toolname,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.typeSort,3,Field,mixin,Main,typeSort,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.keySort,3,Field,mixin,Main,keySort,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.copyMode,3,Field,mixin,Main,copyMode,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.tagging,3,Field,mixin,Main,tagging,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.usage(String err),4,Method,mixin,Main,usage(String err),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.usageOftk(),4,Method,mixin,Main,usageOftk(),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.Main.main(String args[]),4,Method,mixin,Main,main(String args[]),KERNEL,FALSE,TRUE,,TRUE,TRUE,mixin.Main.main(String args[]) calls fprivate mixin.ParseException THEN it also belongs to KERNEL   mixin.Main.main(String args[]) is hook because calls element(s) classified in future features   
mixin.JTSParseTree.root,3,Field,mixin,JTSParseTree,root,COMMONBASE,FALSE,FALSE,,TRUE,FALSE,
mixin.JTSParseTree.resetCounters(),4,Method,mixin,JTSParseTree,resetCounters(),COMMONBASE,FALSE,FALSE,,TRUE,FALSE,
mixin.JTSParseTree.setReportStream(PrintWriter p),4,Method,mixin,JTSParseTree,setReportStream(PrintWriter p),COMMONBASE,FALSE,FALSE,,TRUE,FALSE,
mixin.JTSParseTree.errorCount(),4,Method,mixin,JTSParseTree,errorCount(),COMMONBASE,FALSE,FALSE,,TRUE,FALSE,
mixin.JTSParseTree.errorCountString(),4,Method,mixin,JTSParseTree,errorCountString(),COMMONBASE,FALSE,FALSE,,TRUE,FALSE,
mixin.ActionDecl.ARG_LENGTH,3,Field,mixin,ActionDecl,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ActionDecl.ARG_LENGTH is a child of mixin.ActionDecl THEN it also is fprivate of SYNTAX   
mixin.ActionDecl.TOK_LENGTH,3,Field,mixin,ActionDecl,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ActionDecl.TOK_LENGTH is a child of mixin.ActionDecl THEN it also is fprivate of SYNTAX   
mixin.ActionDecl.getBlock(),4,Method,mixin,ActionDecl,getBlock(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ActionDecl.getBlock() calls fprivate mixin.Block THEN it also belongs to SYNTAX   
mixin.ActionDecl.getEDGEACTION(),4,Method,mixin,ActionDecl,getEDGEACTION(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ActionDecl.getEDGEACTION() is a child of mixin.ActionDecl THEN it also is fprivate of SYNTAX   
mixin.ActionDecl.getQName(),4,Method,mixin,ActionDecl,getQName(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ActionDecl.getQName() is a child of mixin.ActionDecl THEN it also is fprivate of SYNTAX   
mixin.ActionDecl.printorder(),4,Method,mixin,ActionDecl,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ActionDecl.printorder() is a child of mixin.ActionDecl THEN it also is fprivate of SYNTAX   
mixin.MthIscape.ARG_LENGTH,3,Field,mixin,MthIscape,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.MthIscape.ARG_LENGTH is a child of mixin.MthIscape THEN it also is fprivate of SYNTAX   
mixin.MthIscape.TOK_LENGTH,3,Field,mixin,MthIscape,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.MthIscape.TOK_LENGTH is a child of mixin.MthIscape THEN it also is fprivate of SYNTAX   
mixin.MthIscape.getIDENTIFIER(),4,Method,mixin,MthIscape,getIDENTIFIER(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.MthIscape.getIDENTIFIER() is a child of mixin.MthIscape THEN it also is fprivate of SYNTAX   
mixin.MthIscape.printorder(),4,Method,mixin,MthIscape,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.MthIscape.printorder() is a child of mixin.MthIscape THEN it also is fprivate of SYNTAX   
mixin.AdEBod.ARG_LENGTH,3,Field,mixin,AdEBod,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AdEBod.ARG_LENGTH is a child of mixin.AdEBod THEN it also is fprivate of SYNTAX   
mixin.AdEBod.TOK_LENGTH,3,Field,mixin,AdEBod,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AdEBod.TOK_LENGTH is a child of mixin.AdEBod THEN it also is fprivate of SYNTAX   
