Identifier,TypeID,Type,Package,Class,Member,Feature,Is_fprivate?,Is_inferred?,Parent_features,Is_terminal?,Is_hook?,Inferences
mixin.BaliParser.getToken(int index),4,Method,mixin,BaliParser,getToken(int index),,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParser.jj_expentries,3,Field,mixin,BaliParser,jj_expentries,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParser.jj_expentry,3,Field,mixin,BaliParser,jj_expentry,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParser.jj_lasttokens,3,Field,mixin,BaliParser,jj_lasttokens,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParser.jj_endpos,3,Field,mixin,BaliParser,jj_endpos,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.tokenImage,3,Field,mixin,BaliParserConstants,tokenImage,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParser.jj_rescan_token(),4,Method,mixin,BaliParser,jj_rescan_token(),,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParser.enable_tracing(),4,Method,mixin,BaliParser,enable_tracing(),,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParser.disable_tracing(),4,Method,mixin,BaliParser,disable_tracing(),,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParser.JJCalls.arg,3,Field,mixin.BaliParser,JJCalls,arg,,FALSE,FALSE,,TRUE,FALSE,
mixin.Mod.ARG_LENGTH,3,Field,mixin,Mod,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.Mod.TOK_LENGTH,3,Field,mixin,Mod,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.Mod.printorder(),4,Method,mixin,Mod,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ExitDecl.ARG_LENGTH,3,Field,mixin,ExitDecl,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ExitDecl.TOK_LENGTH,3,Field,mixin,ExitDecl,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ExitDecl.getBlock(),4,Method,mixin,ExitDecl,getBlock(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ExitDecl.getEXIT(),4,Method,mixin,ExitDecl,getEXIT(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ExitDecl.getQName(),4,Method,mixin,ExitDecl,getQName(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ExitDecl.printorder(),4,Method,mixin,ExitDecl,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.Token.serialVersionUID,3,Field,mixin,Token,serialVersionUID,,FALSE,FALSE,,TRUE,FALSE,
mixin.Token.getValue(),4,Method,mixin,Token,getValue(),,FALSE,FALSE,,TRUE,FALSE,
mixin.Token.Token(),5,Constructor,mixin,Token,Token(),,FALSE,FALSE,,TRUE,FALSE,
mixin.Token.Token(int kind),5,Constructor,mixin,Token,Token(int kind),,FALSE,FALSE,,TRUE,FALSE,
mixin.Token.Token(int kind; String image),5,Constructor,mixin,Token,Token(int kind; String image),,FALSE,FALSE,,TRUE,FALSE,
mixin.Token.newToken(int ofKind),4,Method,mixin,Token,newToken(int ofKind),,FALSE,FALSE,,TRUE,FALSE,
mixin.Utility,2,Class,mixin,Utility,,kernel,TRUE,FALSE,,TRUE,FALSE,
mixin.OtherwiseClausesElem.getOtherwiseClause(),4,Method,mixin,OtherwiseClausesElem,getOtherwiseClause(),,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_ParList.MakeAST(String in),4,Method,mixin,AST_ParList,MakeAST(String in),,FALSE,FALSE,,TRUE,FALSE,
mixin.ImpQual.ARG_LENGTH,3,Field,mixin,ImpQual,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ImpQual.TOK_LENGTH,3,Field,mixin,ImpQual,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ImpQual.getAST_QualifiedName(),4,Method,mixin,ImpQual,getAST_QualifiedName(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ImpQual.getDotTimes(),4,Method,mixin,ImpQual,getDotTimes(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ImpQual.printorder(),4,Method,mixin,ImpQual,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask,2,Class,mixin,ComposeAntTask,,antCompose,TRUE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.SourceFile,2,Class,mixin.ComposeAntTask,SourceFile,,,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.SourceFile.getFile(),4,Method,mixin.ComposeAntTask,SourceFile,getFile(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.SourceFile.file,3,Field,mixin.ComposeAntTask,SourceFile,file,,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.SourceFile.setName(File file),4,Method,mixin.ComposeAntTask,SourceFile,setName(File file),,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.addFile(SourceFile file),4,Method,mixin,ComposeAntTask,addFile(SourceFile file),,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.operands,3,Field,mixin,ComposeAntTask,operands,,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.getFiles(),4,Method,mixin,ComposeAntTask,getFiles(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.setAspect(String aspectName),4,Method,mixin,ComposeAntTask,setAspect(String aspectName),,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.aspectName,3,Field,mixin,ComposeAntTask,aspectName,,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.setFailonerror(boolean failOnError),4,Method,mixin,ComposeAntTask,setFailonerror(boolean failOnError),,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.failOnError,3,Field,mixin,ComposeAntTask,failOnError,,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.setOutput(File outputFile),4,Method,mixin,ComposeAntTask,setOutput(File outputFile),,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.outputFile,3,Field,mixin,ComposeAntTask,outputFile,,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.setTarget(File outputFile),4,Method,mixin,ComposeAntTask,setTarget(File outputFile),,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.compose(File[] sources; File target),4,Method,mixin,ComposeAntTask,compose(File[] sources; File target),,FALSE,FALSE,,TRUE,FALSE,
mixin.JTSParseTree.compose(JTSParseTree t),4,Method,mixin,JTSParseTree,compose(JTSParseTree t),,FALSE,FALSE,,TRUE,FALSE,
mixin.JTSParseTree.setAspectName(String pname),4,Method,mixin,JTSParseTree,setAspectName(String pname),,FALSE,FALSE,,TRUE,FALSE,
mixin.JTSParseTree.print2file(File f),4,Method,mixin,JTSParseTree,print2file(File f),,FALSE,FALSE,,TRUE,FALSE,
mixin.ComposeAntTask.upToDate(File[] sources; File target),4,Method,mixin,ComposeAntTask,upToDate(File[] sources; File target),,FALSE,FALSE,,TRUE,FALSE,
mixin.BlockStatement.toAST_Stmt(),4,Method,mixin,BlockStatement,toAST_Stmt(),,FALSE,FALSE,,TRUE,FALSE,
mixin.EEBodyC.ARG_LENGTH,3,Field,mixin,EEBodyC,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.EEBodyC.TOK_LENGTH,3,Field,mixin,EEBodyC,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.EEBodyC.getEqExprChoices(),4,Method,mixin,EEBodyC,getEqExprChoices(),,FALSE,FALSE,,TRUE,FALSE,
mixin.EEBodyC.getInstanceOfExpression(),4,Method,mixin,EEBodyC,getInstanceOfExpression(),,FALSE,FALSE,,TRUE,FALSE,
mixin.EEBodyC.printorder(),4,Method,mixin,EEBodyC,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.SwitchStmt.ARG_LENGTH,3,Field,mixin,SwitchStmt,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.SwitchStmt.TOK_LENGTH,3,Field,mixin,SwitchStmt,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.SwitchStmt.getAST_SwitchEntry(),4,Method,mixin,SwitchStmt,getAST_SwitchEntry(),,FALSE,FALSE,,TRUE,FALSE,
mixin.SwitchStmt.getExpression(),4,Method,mixin,SwitchStmt,getExpression(),,FALSE,FALSE,,TRUE,FALSE,
mixin.SwitchStmt.printorder(),4,Method,mixin,SwitchStmt,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.COEBod.ARG_LENGTH,3,Field,mixin,COEBod,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.COEBod.TOK_LENGTH,3,Field,mixin,COEBod,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.COEBod.getConditionalAndExpression(),4,Method,mixin,COEBod,getConditionalAndExpression(),,FALSE,FALSE,,TRUE,FALSE,
mixin.COEBod.printorder(),4,Method,mixin,COEBod,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.EOEBod.ARG_LENGTH,3,Field,mixin,EOEBod,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.EOEBod.TOK_LENGTH,3,Field,mixin,EOEBod,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.EOEBod.getAndExpression(),4,Method,mixin,EOEBod,getAndExpression(),,FALSE,FALSE,,TRUE,FALSE,
mixin.EOEBod.printorder(),4,Method,mixin,EOEBod,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.CapSuperLA.ARG_LENGTH,3,Field,mixin,CapSuperLA,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.CapSuperLA.TOK_LENGTH,3,Field,mixin,CapSuperLA,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.CapSuperLA.printorder(),4,Method,mixin,CapSuperLA,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.program.ARG_LENGTH,3,Field,mixin,program,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.program.TOK_LENGTH,3,Field,mixin,program,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.program.getAST_Class(),4,Method,mixin,program,getAST_Class(),,FALSE,FALSE,,TRUE,FALSE,
mixin.program.getAST_Imports(),4,Method,mixin,program,getAST_Imports(),,FALSE,FALSE,,TRUE,FALSE,
mixin.program.getPackageDeclaration(),4,Method,mixin,program,getPackageDeclaration(),,FALSE,FALSE,,TRUE,FALSE,
mixin.program.printorder(),4,Method,mixin,program,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.Main,2,Class,mixin,Main,,kernel,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.deriveLayerName(),4,Method,mixin,Main,deriveLayerName(),,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_Program.MakeAST(String in),4,Method,mixin,AST_Program,MakeAST(String in),,FALSE,FALSE,,TRUE,FALSE,
mixin.program.alreadyPrepared(JTSParseTree t),4,Method,mixin,program,alreadyPrepared(JTSParseTree t),,FALSE,FALSE,,TRUE,FALSE,
mixin.program.updateTypes(JTSParseTree t; TypeDeclaration r),4,Method,mixin,program,updateTypes(JTSParseTree t; TypeDeclaration r),,FALSE,FALSE,,TRUE,FALSE,
mixin.program.initTypes(JTSParseTree t),4,Method,mixin,program,initTypes(JTSParseTree t),,FALSE,FALSE,,TRUE,FALSE,
mixin.program.processAlreadyPrepared(JTSParseTree t),4,Method,mixin,program,processAlreadyPrepared(JTSParseTree t),,FALSE,FALSE,,TRUE,FALSE,
mixin.JTSParseTree.filepath,3,Field,mixin,JTSParseTree,filepath,,FALSE,FALSE,,TRUE,FALSE,
mixin.Main.file2uri(String fileName),4,Method,mixin,Main,file2uri(String fileName),,FALSE,FALSE,,TRUE,FALSE,
mixin.AstCursor.AddBefore(AstList y),4,Method,mixin,AstCursor,AddBefore(AstList y),,FALSE,FALSE,,TRUE,FALSE,
mixin.program.mangleLocalIds(int stage),4,Method,mixin,program,mangleLocalIds(int stage),,FALSE,FALSE,,TRUE,FALSE,
mixin.BlkInterDcl.ARG_LENGTH,3,Field,mixin,BlkInterDcl,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.BlkInterDcl.TOK_LENGTH,3,Field,mixin,BlkInterDcl,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.BlkInterDcl.getUnmodifiedInterfaceDeclaration(),4,Method,mixin,BlkInterDcl,getUnmodifiedInterfaceDeclaration(),,FALSE,FALSE,,TRUE,FALSE,
mixin.BlkInterDcl.printorder(),4,Method,mixin,BlkInterDcl,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.MoreRelExprElem.getREBody(),4,Method,mixin,MoreRelExprElem,getREBody(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList,2,Class,mixin,ArgList,,kernel,TRUE,FALSE,,TRUE,FALSE,
mixin.ArgList.NO_LAYER,3,Field,mixin,ArgList,NO_LAYER,,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.NO_CLASS,3,Field,mixin,ArgList,NO_CLASS,,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.layerFilter,3,Field,mixin,ArgList,layerFilter,,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.classFilter,3,Field,mixin,ArgList,classFilter,,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.csrIndex,3,Field,mixin,ArgList,csrIndex,,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.locate(int start),4,Method,mixin,ArgList,locate(int start),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.first(),4,Method,mixin,ArgList,first(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.first(Class cls),4,Method,mixin,ArgList,first(Class cls),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.first(int _layer),4,Method,mixin,ArgList,first(int _layer),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.first(Class cls; int _layer),4,Method,mixin,ArgList,first(Class cls; int _layer),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.next(),4,Method,mixin,ArgList,next(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.next(Class cls),4,Method,mixin,ArgList,next(Class cls),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.next(int _layer),4,Method,mixin,ArgList,next(int _layer),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.next(Class cls; int _layer),4,Method,mixin,ArgList,next(Class cls; int _layer),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.find(String name),4,Method,mixin,ArgList,find(String name),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.find(String name; Class cls),4,Method,mixin,ArgList,find(String name; Class cls),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.find(String name; int _layer),4,Method,mixin,ArgList,find(String name; int _layer),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArgList.find(String name; Class cls; int _layer),4,Method,mixin,ArgList,find(String name; Class cls; int _layer),,FALSE,FALSE,,TRUE,FALSE,
mixin.GtOp.ARG_LENGTH,3,Field,mixin,GtOp,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.GtOp.TOK_LENGTH,3,Field,mixin,GtOp,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.GtOp.printorder(),4,Method,mixin,GtOp,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_VarInitC.ARG_LENGTH,3,Field,mixin,AST_VarInitC,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_VarInitC.TOK_LENGTH,3,Field,mixin,AST_VarInitC,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_VarInitC.getAST_VarInit(),4,Method,mixin,AST_VarInitC,getAST_VarInit(),,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_VarInitC.getVI_BEGIN(),4,Method,mixin,AST_VarInitC,getVI_BEGIN(),,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_VarInitC.getVI_END(),4,Method,mixin,AST_VarInitC,getVI_END(),,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_VarInitC.printorder(),4,Method,mixin,AST_VarInitC,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.MthEscape.ARG_LENGTH,3,Field,mixin,MthEscape,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.MthEscape.TOK_LENGTH,3,Field,mixin,MthEscape,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.MthEscape.getAST_Exp(),4,Method,mixin,MthEscape,getAST_Exp(),,FALSE,FALSE,,TRUE,FALSE,
mixin.MthEscape.getMTH_ESCAPE(),4,Method,mixin,MthEscape,getMTH_ESCAPE(),,FALSE,FALSE,,TRUE,FALSE,
mixin.MthEscape.printorder(),4,Method,mixin,MthEscape,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.MthEscape.checkForErrors(int stage; String file),4,Method,mixin,MthEscape,checkForErrors(int stage; String file),,FALSE,FALSE,,TRUE,FALSE,
mixin.MthEscape.mangleLocalIds(int stage),4,Method,mixin,MthEscape,mangleLocalIds(int stage),,FALSE,FALSE,,TRUE,FALSE,
mixin.NClassDecl.ARG_LENGTH,3,Field,mixin,NClassDecl,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.NClassDecl.TOK_LENGTH,3,Field,mixin,NClassDecl,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.NClassDecl.getAST_Modifiers(),4,Method,mixin,NClassDecl,getAST_Modifiers(),,FALSE,FALSE,,TRUE,FALSE,
mixin.NClassDecl.getUnmodifiedClassDeclaration(),4,Method,mixin,NClassDecl,getUnmodifiedClassDeclaration(),,FALSE,FALSE,,TRUE,FALSE,
mixin.NClassDecl.printorder(),4,Method,mixin,NClassDecl,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.FPLit.ARG_LENGTH,3,Field,mixin,FPLit,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.FPLit.TOK_LENGTH,3,Field,mixin,FPLit,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.FPLit.getFLOATING_POINT_LITERAL(),4,Method,mixin,FPLit,getFLOATING_POINT_LITERAL(),,FALSE,FALSE,,TRUE,FALSE,
mixin.FPLit.printorder(),4,Method,mixin,FPLit,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.StatesDecl.ARG_LENGTH,3,Field,mixin,StatesDecl,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.StatesDecl.TOK_LENGTH,3,Field,mixin,StatesDecl,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.StatesDecl.getAST_TypeNameList(),4,Method,mixin,StatesDecl,getAST_TypeNameList(),,FALSE,FALSE,,TRUE,FALSE,
mixin.StatesDecl.getSTATES(),4,Method,mixin,StatesDecl,getSTATES(),,FALSE,FALSE,,TRUE,FALSE,
mixin.StatesDecl.printorder(),4,Method,mixin,StatesDecl,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ModNative.ARG_LENGTH,3,Field,mixin,ModNative,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ModNative.TOK_LENGTH,3,Field,mixin,ModNative,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ModNative.getNATIVE(),4,Method,mixin,ModNative,getNATIVE(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ModNative.printorder(),4,Method,mixin,ModNative,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.SINGLE_LINE_COMMENT,3,Field,mixin,BaliParserConstants,SINGLE_LINE_COMMENT,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.FORMAL_COMMENT,3,Field,mixin,BaliParserConstants,FORMAL_COMMENT,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.MULTI_LINE_COMMENT,3,Field,mixin,BaliParserConstants,MULTI_LINE_COMMENT,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.LETTER,3,Field,mixin,BaliParserConstants,LETTER,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.DIGIT,3,Field,mixin,BaliParserConstants,DIGIT,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.CONST,3,Field,mixin,BaliParserConstants,CONST,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.GOTO,3,Field,mixin,BaliParserConstants,GOTO,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.DECIMAL_LITERAL,3,Field,mixin,BaliParserConstants,DECIMAL_LITERAL,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.HEX_LITERAL,3,Field,mixin,BaliParserConstants,HEX_LITERAL,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.OCTAL_LITERAL,3,Field,mixin,BaliParserConstants,OCTAL_LITERAL,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.EXPONENT,3,Field,mixin,BaliParserConstants,EXPONENT,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.OTHER,3,Field,mixin,BaliParserConstants,OTHER,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.DEFAULT,3,Field,mixin,BaliParserConstants,DEFAULT,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.IN_SINGLE_LINE_COMMENT,3,Field,mixin,BaliParserConstants,IN_SINGLE_LINE_COMMENT,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.IN_FORMAL_COMMENT,3,Field,mixin,BaliParserConstants,IN_FORMAL_COMMENT,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParserConstants.IN_MULTI_LINE_COMMENT,3,Field,mixin,BaliParserConstants,IN_MULTI_LINE_COMMENT,,FALSE,FALSE,,TRUE,FALSE,
mixin.IntTyp.ARG_LENGTH,3,Field,mixin,IntTyp,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.IntTyp.TOK_LENGTH,3,Field,mixin,IntTyp,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.IntTyp.printorder(),4,Method,mixin,IntTyp,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_ArgList.MakeAST(String in),4,Method,mixin,AST_ArgList,MakeAST(String in),,FALSE,FALSE,,TRUE,FALSE,
mixin.VEStmt.ARG_LENGTH,3,Field,mixin,VEStmt,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.VEStmt.TOK_LENGTH,3,Field,mixin,VEStmt,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.VEStmt.getLocalVariableDeclaration(),4,Method,mixin,VEStmt,getLocalVariableDeclaration(),,FALSE,FALSE,,TRUE,FALSE,
mixin.VEStmt.printorder(),4,Method,mixin,VEStmt,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.DoWhileStm.ARG_LENGTH,3,Field,mixin,DoWhileStm,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.DoWhileStm.TOK_LENGTH,3,Field,mixin,DoWhileStm,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.DoWhileStm.getExpression(),4,Method,mixin,DoWhileStm,getExpression(),,FALSE,FALSE,,TRUE,FALSE,
mixin.DoWhileStm.getStatement(),4,Method,mixin,DoWhileStm,getStatement(),,FALSE,FALSE,,TRUE,FALSE,
mixin.DoWhileStm.printorder(),4,Method,mixin,DoWhileStm,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ThrowsClauseC.ARG_LENGTH,3,Field,mixin,ThrowsClauseC,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ThrowsClauseC.TOK_LENGTH,3,Field,mixin,ThrowsClauseC,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ThrowsClauseC.getAST_TypeNameList(),4,Method,mixin,ThrowsClauseC,getAST_TypeNameList(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ThrowsClauseC.printorder(),4,Method,mixin,ThrowsClauseC,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.MDecl.ARG_LENGTH,3,Field,mixin,MDecl,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.MDecl.TOK_LENGTH,3,Field,mixin,MDecl,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.MDecl.getMethodDeclaration(),4,Method,mixin,MDecl,getMethodDeclaration(),,FALSE,FALSE,,TRUE,FALSE,
mixin.MDecl.printorder(),4,Method,mixin,MDecl,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArrDim1.ARG_LENGTH,3,Field,mixin,ArrDim1,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ArrDim1.TOK_LENGTH,3,Field,mixin,ArrDim1,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ArrDim1.getDims(),4,Method,mixin,ArrDim1,getDims(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArrDim1.getExprDims(),4,Method,mixin,ArrDim1,getExprDims(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ArrDim1.printorder(),4,Method,mixin,ArrDim1,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.Div.ARG_LENGTH,3,Field,mixin,Div,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.Div.TOK_LENGTH,3,Field,mixin,Div,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.Div.printorder(),4,Method,mixin,Div,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.QNameType.ARG_LENGTH,3,Field,mixin,QNameType,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.QNameType.TOK_LENGTH,3,Field,mixin,QNameType,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.QNameType.getAST_QualifiedName(),4,Method,mixin,QNameType,getAST_QualifiedName(),,FALSE,FALSE,,TRUE,FALSE,
mixin.QNameType.getDims(),4,Method,mixin,QNameType,getDims(),,FALSE,FALSE,,TRUE,FALSE,
mixin.QNameType.printorder(),4,Method,mixin,QNameType,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.NIDecl.ARG_LENGTH,3,Field,mixin,NIDecl,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.NIDecl.TOK_LENGTH,3,Field,mixin,NIDecl,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.NIDecl.getNestedInterfaceDeclaration(),4,Method,mixin,NIDecl,getNestedInterfaceDeclaration(),,FALSE,FALSE,,TRUE,FALSE,
mixin.NIDecl.printorder(),4,Method,mixin,NIDecl,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.Minus.ARG_LENGTH,3,Field,mixin,Minus,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.Minus.TOK_LENGTH,3,Field,mixin,Minus,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.Minus.printorder(),4,Method,mixin,Minus,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ModOverrides.ARG_LENGTH,3,Field,mixin,ModOverrides,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
